=== MO-2 GYRO CHAMBER SYSTEM ===
Gyro Detected.
Flash ID: 20 BA 21
IDLE: 'e'=Erase, 'r'=Retrieve, BTN=Log
569,-1722,4989
977,-1803,5113
1392,-1757,5251
1699,-1618,5391
1855,-1497,5524
1898,-1439,5479
1889,-1131,5639
1962,-824,5976
2071,-517,6323
2203,-393,6495
2170,-475,6679
2197,-741,6735
2272,-949,6637
2412,-1032,6679
2595,-936,6878
2764,-736,7123
2898,-446,7277
2832,-199,7584
2498,-126,7877
2072,-292,8139
1539,-624,8229
657,-1307,8153
543,-1484,8089
813,-1463,8032
1302,-1383,7781
1906,-1299,7393
2462,-1133,7031
2920,-784,6767
3214,-356,6576
3306,11,6441
3133,191,6324
2797,211,6249
2537,145,6213
2140,65,6402
2058,-1,6687
2114,-195,6892
2160,-251,7112
2063,-387,7250
2101,-742,7426
1929,-1056,7620
1642,-1162,7841
1362,-1050,7942
1051,-831,7945
723,-666,7934
480,-521,7801
498,-376,7586
822,-223,7478
1224,-41,7453
1673,39,7506
2182,60,7556
2494,-16,7466
2424,-149,7360
2262,-251,7247
1938,-224,7098
1567,-95,6916
1090,-35,6647
738,-21,6385
530,86,6173
444,207,5960
387,303,5907
287,289,5846
134,283,5764
-44,201,5893
-504,100,6462
-817,3,6879
-1066,-95,7325
-1289,-419,7504
-1616,-904,7585
-1980,-1256,7487
-2102,-1428,7428
-1902,-1404,7421
-1397,-1133,7293
-675,-827,7169
-69,-581,7023
335,-468,6868
741,-461,6815
950,-537,6838
942,-1109,7096
886,-1528,7141
808,-1960,7173
840,-2310,7152
1019,-2506,6975
1526,-2447,6738
2213,-2107,6570
2983,-1609,6643
3726,-1065,6716
4130,-713,6822
4254,-623,6934
4089,-615,7084
3677,-753,7211
3261,-824,7324
2925,-683,7415
2500,-506,7520
2503,-265,7627
2522,27,7640
2625,215,7721
2605,272,7839
2469,260,7982
2401,149,8086
2451,208,8323
2523,402,8775
2447,489,9233
2266,342,9447
1983,-15,9474
1634,-377,9505
1349,-608,9958
1064,-950,10227
1273,-1159,10422
1373,-1423,10480
1424,-1716,10397
1549,-1927,10205
1795,-1866,9993
2222,-1524,9803
2736,-1005,9740
3358,-436,9678
4116,-38,9490
4663,148,9293
5099,138,9184
5475,133,8994
5588,203,8779
5189,397,8623
4668,440,8422
4217,424,8160
3790,423,7883
3323,410,7744
2954,353,7650
2775,320,7767
2709,428,8003
2715,439,8354
2681,355,8559
2587,256,8716
2166,59,8904
1534,-357,9089
933,-876,9035
127,-1678,8682
90,-1801,8351
293,-1648,8181
761,-1248,7971
1321,-878,7797
1910,-603,7691
2398,-415,7593
2660,-232,7483
2722,-139,7355
2788,-203,7247
2736,-328,7147
2592,-440,7063
2402,-578,6912
2355,-499,6513
1854,79,6006
1686,275,5888
1247,145,5840
828,-118,6078
441,-420,6448
-13,-711,6829
-485,-973,7066
-896,-1165,7145
-1317,-1404,7125
-1637,-1534,6921
-1533,-1491,6742
-1231,-1209,6704
-737,-748,6840
-106,-270,6944
499,65,7140
1072,-56,7091
1058,-351,7099
1057,-669,7095
1066,-870,7094
994,-890,7031
857,-862,7122
748,-822,7137
804,-896,7159
1161,-1077,7186
1713,-1203,7373
2163,-1400,7661
2436,-1579,7898
2697,-1732,8074
2844,-1847,8084
2756,-1741,7988
2740,-1396,7974
2752,-821,8056
2776,-244,8194
2764,89,8334
2650,84,8456
2499,-65,8637
2287,-293,8800
2166,-479,9101
2303,-582,9395
2636,-606,9726
2982,-518,10046
3126,-408,10324
3131,-238,10549
2303,-143,10881
1699,-448,10878
1374,-814,10823
1321,-1124,10883
1379,-1342,10921
1439,-1574,10941
1563,-1888,10721
1887,-2130,10393
2339,-2132,10146
2918,-1885,9992
3539,-1443,9870
4179,-981,9786
4513,-668,9675
4525,-593,9598
3794,-907,9307
3092,-1103,9153
2565,-1234,8966
2292,-1264,8765
2284,-1208,8589
2353,-1138,8425
2577,-986,8285
2871,-792,8224
3019,-635,8312
3055,-542,8551
2960,-528,8877
2707,-724,9104
2317,-1039,9161
1699,-1347,9137
903,-1799,9073
622,-1858,8940
557,-1834,8605
660,-1711,8231
914,-1473,7785
1204,-1097,7399
1521,-801,7218
1819,-626,7159
2004,-685,7130
2125,-799,7104
2223,-964,6970
2128,-1088,6828
1949,-1004,6635
1763,-677,6361
1648,38,5816
1436,556,5782
1359,861,5813
1041,905,5912
954,713,6000
580,397,6104
180,19,6253
-254,-441,6454
-756,-882,6708
-1191,-1292,6874
-1516,-1604,6893
-1925,-1898,6814
-2150,-2022,6611
-2141,-2015,6299
-1697,-1769,5898
-94,-718,5763
918,-335,5562
1865,14,5525
2297,216,5521
2379,176,5601
2230,-72,5662
1875,-577,5749
1616,-1131,5808
1302,-1568,5854
1151,-1898,5767
1191,-2014,5776
1306,-1894,5907
1650,-1675,5994
2110,-1476,5980
3372,-1049,5952
3621,-848,6181
3642,-672,6539
3347,-670,6800
2907,-799,6994
2347,-1012,7086
1894,-1179,7102
1593,-1270,7084
1421,-1190,7080
1377,-1010,7192
1584,-808,7238
1850,-699,7200
2073,-662,7333
2461,-564,7464
3165,-336,7924
3236,-284,8066
3179,-299,8221
2722,-483,8390
2292,-690,8616
1879,-1017,8827
1693,-1364,8950
1562,-1582,9086
1384,-1775,9144
1367,-2017,9076
1578,-2282,8886
1890,-2391,8717
2476,-2364,8681
3170,-2059,8633
3898,-1608,8436
4621,-864,8162
4620,-559,7917
4420,-446,7883
4186,-391,7909
4094,-321,7907
3949,-408,7756
3740,-558,7546
3565,-722,7403
3320,-844,7345
3010,-946,7386
2911,-973,7366
2999,-955,7354
2864,-751,7478
2613,-657,7564
1858,-669,7643
1457,-723,7527
1077,-749,7415
972,-717,7300
915,-618,7261
1027,-551,7269
1167,-690,7280
1294,-972,7223
1408,-1189,7176
1563,-1281,7026
1846,-1203,6814
2134,-1058,6596
2553,-746,6378
2797,-409,6148
2984,90,6134
2787,43,6187
2593,-97,6109
2266,-316,5924
1910,-364,5728
1451,-386,5554
972,-347,5428
575,-276,5354
232,-248,5356
89,-222,5373
26,-153,5562
-91,-87,5871
-184,-200,6283
-431,-435,6641
-891,-1550,6450
-1315,-1803,6217
-1124,-1687,6085
-484,-1294,6109
271,-794,6111
917,-360,6085
1434,-238,6063
1709,-468,6182
1679,-991,6391
1351,-1660,6538
902,-2276,6657
534,-2786,6672
332,-3045,6715
346,-3007,6618
692,-2758,6104
1965,-2032,5994
2739,-1485,5994
3578,-1048,6035
4136,-789,6010
4404,-619,6055
4521,-620,6184
4488,-604,6346
4269,-626,6561
3974,-641,6730
3740,-643,6864
3590,-621,6902
3492,-594,6943
3432,-488,7042
3317,-252,7518
3064,-87,7687
3074,-58,7949
2938,-116,8247
2600,-283,8561
2277,-622,8870
2008,-1104,9207
1895,-1639,9599
1792,-2135,9867
1755,-2484,9950
1793,-2666,9942
1897,-2671,9894
2185,-2552,9773
2632,-2309,9536
3047,-2019,9324
3944,-1322,9052
4292,-1149,8704
4600,-1098,8397
4890,-978,8104
CYCLE_ID:2
-883,557,-803
-911,320,-905
-840,-40,-927
-1004,-653,-516
-691,-812,-231
-293,-1048,128
211,-1198,353
627,-1229,444
945,-1102,337
1086,-608,-30
1198,-143,-534
1237,-35,-895
1110,-302,-1065
972,-568,-1068
484,-739,-974
-120,-719,-1000
-505,-533,-1096
-597,-265,-1132
-548,264,-1060
-364,528,-1118
-196,767,-1196
16,875,-1325
212,637,-1439
328,78,-1450
87,-423,-1406
-245,-567,-1491
-519,-375,-1771
-970,265,-2238
-1553,875,-2873
-2098,1208,-3395
-2442,1245,-3664
-2417,1000,-3822
-1072,-409,-3904
-108,-1262,-4020
804,-1503,-4321
1441,-1300,-4807
1806,-1218,-5327
1823,-1338,-5593
1594,-1319,-5633
1382,-1161,-5628
1141,-927,-5429
955,-724,-5072
949,-527,-4705
1061,-274,-4344
949,-102,-3893
548,366,-3657
-242,1610,-4177
-482,1920,-4461
-718,1871,-4624
-618,1226,-4664
-753,505,-4569
-911,-118,-4392
-891,-524,-4213
-824,-783,-3939
-612,-894,-3726
-431,-946,-3580
-191,-1005,-3601
154,-950,-3715
583,-891,-3810
1200,-1088,-3878
1532,-1805,-3269
1000,-1738,-2992
42,-1291,-2933
-1228,-618,-2989
-2496,-36,-3107
-3612,313,-3221
-4180,590,-3274
-4232,800,-3451
-3747,706,-3696
-2823,332,-3810
-1973,-94,-3823
-1408,-416,-3767
-1047,-501,-3661
-932,-421,-3703
-1373,237,-4239
-1494,443,-4580
-1501,433,-4879
-1186,568,-5075
-682,694,-5280
235,517,-5382
1075,-2,-5385
1545,-492,-5230
1726,-765,-5109
1652,-833,-5069
1239,-701,-5106
363,-519,-5245
-654,-315,-5323
-1512,26,-5448
-2339,929,-5905
-3178,752,-6024
-3112,451,-6159
-2708,199,-6221
-2257,-207,-6239
-1851,-685,-6181
-1556,-1094,-6117
-1445,-1321,-6232
-1288,-1329,-6502
-1049,-1196,-7031
-974,-993,-7658
-949,-554,-8265
-903,-125,-8835
-825,41,-9107
-883,47,-8924
-1457,75,-8827
-1798,202,-8632
-1913,318,-8580
-1598,216,-8771
-1092,-24,-8972
-566,-289,-9119
64,-458,-9283
644,-574,-9236
1149,-795,-9045
1504,-1025,-8776
1486,-1180,-8423
1366,-1329,-8134
1380,-1297,-7929
1643,-1142,-7564
1665,-793,-7540
1541,-722,-7363
1511,-639,-7297
1257,-509,-7208
940,-477,-7089
682,-410,-7028
404,-194,-6932
178,244,-7014
-468,-11,-7081
-951,-364,-7015
-1204,-631,-6918
-919,-780,-6922
-504,-887,-6997
309,-1006,-7233
1199,-1168,-7288
1037,-1274,-7112
952,-1392,-7063
825,-1397,-6937
625,-1357,-6884
625,-1307,-6710
578,-1148,-6448
301,-965,-6131
-69,-801,-5969
-664,-510,-5766
-1271,-172,-5946
-1825,101,-6049
-2233,78,-5683
-2543,-198,-4932
-2836,-456,-3559
-3890,-22,-3174
-4415,464,-3119
-4655,774,-3237
-4528,869,-3403
-4003,875,-3618
-3303,772,-3725
-2518,403,-3768
-1774,-173,-3820
-1287,-820,-4017
-1116,-1207,-4270
-1196,-1362,-4645
-1348,-1492,-5001
-1544,-1598,-5277
-1829,-1442,-5661
-1403,-669,-5873
-1097,-269,-5960
-869,63,-5849
-636,338,-5649
-345,398,-5414
-52,273,-5243
291,115,-5101
650,-134,-4938
978,-394,-4828
1125,-634,-4777
828,-636,-4804
513,-317,-5002
174,-34,-5265
-429,120,-5500
-1637,379,-5728
-1906,283,-5879
-1874,154,-6111
-1469,-277,-6305
-871,-706,-6411
-284,-1083,-6529
219,-1374,-6642
590,-1663,-6767
697,-1885,-6949
537,-1898,-7051
191,-1748,-7262
-259,-1481,-7419
-767,-1172,-7621
-1422,-858,-7622
-2186,-689,-7839
-2113,-529,-8044
-1807,-348,-8306
-1400,-193,-8450
-956,11,-8503
-455,-15,-8599
-147,-223,-8698
10,-323,-8788
60,-377,-8953
43,-469,-9120
78,-517,-9284
193,-566,-9478
378,-637,-9612
585,-769,-9654
932,-861,-9559
1507,-1009,-9324
1700,-1081,-9129
1850,-1204,-8763
1938,-1421,-8338
1830,-1636,-7944
1605,-1609,-7710
1044,-1355,-7574
249,-1016,-7678
-652,-785,-7814
-1446,-696,-7938
-2040,-658,-7932
-2251,-568,-7914
-2186,-445,-7873
-1776,-453,-7458
-804,-751,-7069
-559,-1006,-6830
-398,-1303,-6684
-337,-1491,-6713
-521,-1466,-6797
-731,-1363,-6909
-961,-1192,-7136
-906,-1087,-7341
-589,-1099,-7500
-262,-1348,-7367
-15,-1701,-6992
129,-1878,-6507
-137,-1753,-5840
-674,-1309,-5427
-2526,-171,-5066
-3419,299,-5014
-4007,470,-4980
-4355,338,-4714
-4178,23,-4374
-3945,-291,-4050
-3661,-338,-3882
-3197,-323,-3865
-2768,-278,-3926
-2477,-167,-3946
-2340,-19,-4004
-2330,88,-3970
-2297,102,-4114
-2097,-104,-4191
-1902,-590,-4435
-1707,-530,-4589
-1953,-316,-4733
-2162,72,-4991
-2289,527,-5217
-2516,820,-5392
-2689,963,-5429
-2651,1117,-5362
-2357,1252,-5226
-1850,1235,-4985
-1423,1177,-4748
-1183,1138,-4481
-1163,1128,-4421
-1224,1212,-4511
-1227,1215,-5175
-1467,1102,-5677
-1508,1035,-6087
-1468,819,-6445
-1470,605,-6617
-1310,365,-6617
-1143,135,-6594
-868,37,-6542
-658,-11,-6555
-557,-133,-6564
-405,-246,-6653
-323,-423,-6882
-145,-475,-7217
-130,-582,-7590
-49,-738,-8211
-204,-787,-8501
-656,-588,-8651
-1116,-361,-8811
-1440,50,-8924
-1436,469,-9010
-1244,615,-9089
-1009,546,-9069
-630,477,-9074
-208,430,-9165
226,224,-9325
612,111,-9552
727,169,-9719
710,226,-10032
692,296,-10318
265,449,-10656
153,359,-10743
317,55,-10692
646,-385,-10570
991,-709,-10278
1392,-1000,-9868
1746,-1361,-9488
2004,-1624,-9288
2107,-1725,-9174
1947,-1612,-9113
1685,-1424,-9160
1274,-1269,-9125
580,-1166,-8985
-77,-999,-8844
-1529,-450,-8292
-2098,-49,-8030
-2483,327,-7863
-2562,623,-7818
-2420,685,-7836
-2057,537,-7822
-1503,361,-7746
-1048,223,-7606
-919,57,-7453
-980,-171,-7372
-1139,-337,-7431
-1419,-429,-7611
-1446,-451,-7757
-1262,-459,-7818
-754,-473,-7334
-515,-754,-7002
-172,-1239,-6672
-310,-1678,-6289
-903,-1849,-5982
-1556,-1632,-5695
-1969,-1248,-5543
-2397,-936,-5452
-2719,-675,-5403
-2813,-455,-5424
-2747,-275,-5387
-2621,-327,-5264
-2337,-587,-4882
-1971,-929,-4395
-1764,-1069,-3502
-1471,-889,-3301
-1399,-347,-3424
-1383,290,-3635
-1406,606,-3948
-1365,563,-4253
-1213,377,-4505
-971,82,-4751
-973,-220,-4915
-1211,-354,-5113
-1673,-334,-5330
-2089,-293,-5432
-2344,52,-5560
-2413,372,-5758
-2425,581,-5979
-1815,1235,-5990
-1349,1533,-6074
-868,1634,-6081
-403,1453,-6151
-11,1042,-6255
300,627,-6377
609,408,-6583
623,499,-6768
416,675,-6970
-30,747,-7125
-468,774,-7240
-849,815,-7355
-1094,951,-7481
-1159,1010,-7789
-892,787,-8011
-707,413,-8066
-217,11,-8071
105,-249,-7975
99,-364,-7850
-76,-243,-7935
-315,1,-8218
-597,136,-8494
-951,230,-8800
-1226,247,-9104
-1325,304,-9416
-1333,243,-9763
-1118,173,-9895
-891,3,-10090
-353,-80,-10065
17,-292,-9965
454,-317,-9853
1048,-264,-9879
1775,-344,-10111
2419,-575,-10401
2705,-854,-10808
2645,-1074,-11098
2349,-1140,-11371
1681,-911,-11450
865,-419,-11279
70,160,-11003
-709,542,-10594
-1059,883,-9599
-876,628,-9163
-495,191,-8647
7,-328,-8259
496,-655,-7784
843,-644,-7524
778,-603,-7528
342,-556,-7598
-285,-382,-7605
-965,-133,-7650
-1444,100,-7639
-1827,238,-7636
-1980,350,-7643
-1896,344,-7706
-1665,190,-7717
-1693,274,-7557
-1719,459,-7565
-1693,573,-7628
-1676,682,-7618
-1403,657,-7528
-1031,577,-7418
-543,377,-7295
-183,63,-7014
124,-347,-6651
402,-612,-6355
699,-637,-6114
772,-608,-5946
851,-501,-5743
627,-408,-5441
-247,-477,-4853
-799,-473,-4639
-1341,-567,-4450
-1831,-736,-4381
-1931,-827,-4371
-1697,-775,-4340
-1472,-716,-4202
-1293,-578,-4076
-1061,-533,-4003
-896,-597,-3895
-931,-798,-3754
-1120,-917,-3666
-1201,-857,-3785
-1268,-857,-4070
-1285,-742,-4521
-1140,-667,-4592
-992,-548,-4520
-812,-559,-4570
-732,-481,-4591
-627,-213,-4665
-576,121,-4933
-638,513,-5088
-633,788,-5164
-637,877,-5272
-638,857,-5385
-464,852,-5511
-269,732,-5778
-13,595,-6008
117,461,-6601
348,517,-6875
373,521,-7167
326,320,-7357
216,64,-7459
307,-135,-7600
561,-285,-7570
849,-460,-7494
924,-712,-7322
719,-872,-7154
419,-844,-7154
185,-671,-7139
-198,-455,-7304
-795,-299,-7524
-1116,88,-7886
-1488,255,-8108
-1563,341,-8254
-1643,307,-8321
-1707,52,-8257
-1845,-94,-8266
-1860,23,-8414
-1612,369,-8691
-1341,772,-9168
-1060,1015,-9671
-655,1083,-10111
-155,1071,-10455
193,1179,-10710
719,1254,-10736
1083,762,-10300
1698,418,-10277
1912,360,-10543
1872,455,-10862
1647,576,-11125
1326,542,-11351
1005,325,-11463
678,182,-11468
498,215,-11357
597,126,-11183
932,-157,-10864
1397,-484,-10531
1937,-818,-10094
2411,-1196,-9664
2791,-1514,-9017
2404,-1607,-8885
1646,-1493,-8720
723,-1134,-8623
-308,-700,-8570
-1188,-174,-8537
-1708,311,-8548
-2005,519,-8366
-2223,583,-8005
-2300,568,-7659
-2484,559,-7328
-2619,488,-7069
-2718,457,-6986
-2622,470,-7053
-2395,462,-7436
--- END DATA (Found Empty Space) ---
