--- START DATA ---
CYCLE_ID:1
8,0,17
0,0,0
66,8,0
128,0,9
0,0,0
16,0,0
2,0,0
0,1,0
96,1,2
32,2,1
128,0,36
0,0,16
0,48,0
128,8,4
132,0,0
72,0,32
0,1,3
0,24,0
0,0,1
128,4,97
0,0,2
0,2,0
72,0,0
130,9,0
0,18,104
0,32,0
0,6,48
3,41,0
128,16,16
128,0,12
8,0,64
5,6,4
0,36,36
0,36,8
0,12,0
64,2,24
160,0,24
146,0,64
32,32,64
2,16,64
1,0,4
0,12,8
0,0,0
132,0,0
0,0,0
90,0,4
128,32,64
32,1,0
128,2,64
0,49,0
70,32,66
16,17,5
34,33,0
2,0,0
1,0,1
32,0,1
0,0,32
72,73,0
1,0,4
0,54,18
0,0,0
0,0,0
0,0,0
129,12,64
33,5,0
0,12,0
1,0,33
4,4,10
128,0,2
128,4,0
16,64,32
128,32,16
14,1,32
41,32,6
128,0,0
0,68,0
16,0,76
24,0,0
0,0,96
34,0,16
1,2,8
1,0,0
0,8,12
48,0,16
130,0,18
8,4,0
72,4,48
16,0,16
0,8,1
34,0,4
153,33,2
80,20,0
0,0,1
144,0,0
8,4,0
4,34,40
4,8,32
0,1,0
32,36,16
66,0,0
128,16,64
128,2,32
36,0,0
128,4,0
0,0,0
16,0,0
130,1,64
0,66,0
0,0,0
0,0,4
0,34,1
132,3,0
64,0,12
64,0,0
0,0,64
134,4,0
64,2,0
10,0,0
64,75,0
16,0,33
0,32,1
8,0,66
0,-2688,3
128,-2672,8
3,-2784,32
0,-126,0
8,-127,4
16,-120,12
0,-112,0
128,-92,0
64,-124,0
4,-104,0
0,-128,66
32,-120,33
2,-128,0
16,-120,8
0,-128,0
2,-128,96
40,-112,4
0,-126,32
0,-126,0
2,2,34
9,-91,17
2,-80,24
6,-121,0
0,-127,65
32,-112,6
0,-95,80
96,-128,0
129,-104,0
0,-126,68
64,-128,0
0,-62,2
16,-128,5
20,-236,5
4,-255,48
0,-128,0
0,-128,0
0,-119,41
8,-94,0
0,-94,0
130,-128,0
0,-122,2
1,-128,0
64,-128,72
0,-128,0
0,-124,32
0,-128,1
16,-126,0
0,-104,4
0,-126,96
8,-120,32
0,-128,8
16,-120,4
4,4,4
16,-128,0
4,-124,0
8,-127,18
1,-128,69
6,-128,64
0,-128,24
4,-80,16
129,-128,68
134,-120,16
130,-80,64
66,-128,0
0,-120,2
0,-127,64
0,-120,0
0,-112,12
128,-128,5
70,-128,0
66,-120,96
48,-112,0
0,-128,64
128,-128,5
0,-128,0
12,-128,8
12,-126,0
8,-64,72
19,0,0
8,-128,16
0,-232,2
0,-128,0
18,-122,2
6,-127,11
16,-128,96
0,-127,0
0,-126,0
64,-128,97
9,-128,2
67,-112,0
0,-128,0
132,-128,5
64,-80,0
8,-128,97
16,-56,1
0,-128,16
0,-128,64
0,-128,0
0,-96,16
34,-108,1
0,0,1
0,-96,96
128,-112,0
0,-128,65
72,-128,0
32,-128,2
1,-126,8
2,-128,64
0,-128,6
0,-112,64
64,-128,1
130,-126,4
64,-95,49
28,-95,80
0,-124,65
136,-102,2
0,-128,0
8,-128,16
8,-60,10
8,-128,0
5,-128,96
0,-96,1
128,-128,8
32,-120,0
0,-128,1
8,-128,64
0,-128,4
32,-128,0
0,-127,0
0,-126,0
20,-111,0
130,-128,8
0,-112,0
0,-96,32
128,-95,32
0,-119,65
1,-128,6
88,-128,12
4,-96,17
8,-128,0
3,-112,0
0,-64,36
16,-128,4
36,-128,48
0,-127,0
0,-128,80
10,-106,81
0,-124,0
32,-120,0
32,-112,32
66,-128,64
0,-128,4
8,-256,0
64,-111,20
1,-120,128
7,-126,17
0,-128,0
82,-248,0
8,-112,0
0,-256,15
0,-128,0
0,-128,0
2,-122,84
0,-112,0
0,-128,0
128,-128,64
0,-128,0
0,-127,68
0,-96,2
1,-112,96
32,-96,67
64,-124,4
128,-126,0
0,-96,56
32,-128,4
0,-126,64
2,-124,44
40,-120,2
0,-124,68
8,-124,0
0,-128,0
20,-256,40
8,-128,0
0,-128,97
0,-128,0
4,-88,0
0,-128,0
14,-120,1
2,-117,0
88,-128,34
4,-128,0
2,-124,0
4,-112,138
8,-128,36
164,-124,4
73,-104,1
8,-120,0
36,-128,0
36,-95,0
6,-126,0
2,-128,64
0,-128,0
136,-128,96
0,-112,82
8,-126,0
4,-126,128
2,-120,0
4,-124,66
0,-112,0
0,-96,96
136,-128,0
0,-96,81
16,-128,4
33,-128,36
0,-126,80
0,-128,8
0,-120,64
0,-219,0
64,-112,64
0,-88,72
66,-127,0
176,-128,32
116,-112,2
0,-128,64
34,-128,0
32,-124,24
1,-112,64
33,-128,64
0,-126,8
128,-128,2
2,-128,50
16,-63,2
128,-128,0
16,-112,68
68,-116,32
0,-256,0
36,-128,96
64,-124,96
9,-128,1
66,-128,0
1,-256,0
20,-126,6
32,-256,2
64,-128,64
1,-128,64
4,-110,0
32,-104,3
64,-256,0
128,-128,32
0,-128,72
0,-128,0
2,-128,16
0,-112,16
56,-128,0
160,-127,32
128,-124,0
96,-120,4
0,-124,0
84,-127,0
0,-128,8
0,-120,6
16,-128,0
0,-96,0
17,-127,64
0,-91,64
16,-128,72
38,-120,64
12,-120,64
0,-112,4
0,-128,0
10,-128,20
32,-128,1
128,-120,64
32,-88,64
0,-116,32
0,-126,8
0,-128,16
2,-110,0
16,-128,1
8,-128,64
40,-128,16
34,-128,80
144,-92,64
129,-128,0
128,-120,2
6,-124,0
2,-128,2
1,-112,35
4,-128,32
66,-128,1
128,-128,8
8,-128,0
0,-110,4
8,-126,64
0,-96,8
0,-112,3
16,-80,48
16,-128,32
105,-119,12
0,-126,0
0,-128,8
0,-128,0
6,-184,0
0,-128,80
1,-127,0
4,-245,4
64,-127,1
0,-127,0
0,-104,7
17,-127,0
50,-120,0
0,-128,64
32,0,1
2,-127,33
64,-128,66
32,-128,2
32,-126,50
40,-128,76
33,-256,32
0,-128,2
0,-128,4
4,-128,64
2,-128,16
4,-127,0
24,-124,0
0,-121,1
2,-96,0
0,-128,64
2,-224,66
72,-124,0
32,-120,8
0,-64,0
4,-124,0
4,-128,0
16,-76,96
0,-127,84
0,-124,0
2,-128,24
18,-128,0
64,-95,0
0,-110,0
128,-128,0
128,-108,0
128,-128,68
65,-108,8
32,-128,80
0,-128,0
16,-96,24
1,-108,7
18,-120,0
0,-106,4
2,-128,48
32,-128,0
0,-128,64
36,-128,64
8,-127,80
129,-206,0
40,-128,0
0,-64,64
16,-126,8
